1.2431047757469542	-3.4134439916242147
1.2985708407098335	-3.4469274562416743
1.3309821035848688	-3.4640123154561238
1.3539920257776616	-3.474963682625931
1.3718539746753218	-3.4827678136852085
1.3864167526212121	-3.4886693296782356
1.39874550912455	-3.4933363073296904
1.4094221868244998	-3.497130852748774
1.4188412301320126	-3.5002860748772897
1.4275175111764267	-3.5030315666250655
1.4348224620942738	-3.5052226130943427
1.4434987431386879	-3.5076809186545477
1.4529177864462006	-3.510171488788516
1.4635944641461505	-3.5127688165194075
1.475923220649488	-3.5154675516097034
1.4904859985953787	-3.51823749497449
1.5083479474930388	-3.521012616863648
1.5313578696858317	-3.523569787625517
1.563769132560867	-3.525215380048495
1.619235197523746	-3.5227064602418983
1.2169248369670393	-3.3959044063201005
1.2723909019299184	-3.431768619150763
1.3048021648049537	-3.4503591990355997
1.3278120869977466	-3.4624258487486728
1.345674035895407	-3.4711201934886353
1.3602368138412972	-3.477762244704711
1.3725655703446349	-3.483065880366112
1.3832422480445847	-3.487418572828471
1.3926612913520975	-3.4910711645986114
1.4013375723965118	-3.49427872012851
1.4086425233143587	-3.496861573398676
1.417318804358773	-3.4997883734853574
1.4267378476662858	-3.5027911939768535
1.4374145253662356	-3.5059734647072394
1.4497432818695732	-3.509352887735318
1.4643060598154636	-3.512933361229612
1.482168008713124	-3.516710950728379
1.5051779309059168	-3.5205703585575727
1.537589193780952	-3.524064182313597
1.5930552587438311	-3.52472772016538
1.2012168736990902	-3.384882155136017
1.2566829386619696	-3.422114812951647
1.2890942015370048	-3.441577228941876
1.3121041237297977	-3.4542923674594226
1.3299660726274578	-3.463505859492655
1.3445288505733481	-3.47058074471746
1.3568576070766858	-3.476257178204718
1.3675342847766359	-3.480937195945106
1.3769533280841486	-3.484881853579973
1.3856296091285627	-3.4883610596195522
1.3929345600464098	-3.4911744938458633
1.401610841090824	-3.494377284728855
1.4110298843983367	-3.497682214531851
1.4217065620982865	-3.5012098960902014
1.4340353186016241	-3.504991834725671
1.4485980965475147	-3.509052385986317
1.4664600454451748	-3.513424892355406
1.4894699676379677	-3.5180589875608312
1.521881230513003	-3.5226558736321123
1.577347295475882	-3.5252224505400753
1.5328294315780129	-3.5236941720962984
1.588295496540892	-3.5249345748300795
1.6207067594159275	-3.5225485539507915
1.6437166816087203	-3.5194690576231453
1.6615786305063804	-3.516291485712645
1.676141408452271	-3.513195913009286
1.6884701649556084	-3.510223547511427
1.6991468426555583	-3.507390955450534
1.7085658859630712	-3.504694263356616
1.7172421670074853	-3.502047363857143
1.7245471179253322	-3.4996985356908623
1.7332233989697463	-3.496766899785797
1.7426424422772593	-3.493411224474079
1.7533191199772094	-3.489391622556509
1.7656478764805468	-3.484467787468927
1.7802106544264371	-3.478267306114529
1.7980726033240972	-3.4701034866766816
1.8210825255168903	-3.4587010102589555
1.8534937883919256	-3.4410061897409854
1.9089598533548047	-3.406555756901831
1.5939159553978144	-3.524685031780618
1.6493820203606937	-3.5185354199272716
1.6817932832357287	-3.5118731596333337
1.7048032054285216	-3.5057936749760876
1.7226651543261817	-3.5003141351926508
1.7372279322720723	-3.495362154947615
1.74955668877541	-3.4908341520784787
1.76023336647536	-3.4866672484228833
1.7696524097828725	-3.482804002084277
1.7783286908272868	-3.479091804478137
1.785633641745134	-3.475853256209919
1.794309922789548	-3.471873786488891
1.8037289660970606	-3.46739196947567
1.8144056437970106	-3.4621108283800446
1.8267344003003483	-3.4557509347559257
1.8412971782462388	-3.4478841479787987
1.859159127143899	-3.4377232517566525
1.8821690493366918	-3.4238286146852297
1.9145803122117269	-3.4027880632223697
1.9700463771746062	-3.3630991743238687
1.681182417997531	-3.5120193835574627
1.7366484829604103	-3.495567430320227
1.7690597458354453	-3.4830522206582866
1.7920696680282382	-3.4729150494937033
1.8099316169258983	-3.4643496721291314
1.8244943948717889	-3.456927090638012
1.8368231513751265	-3.450341390944753
1.8474998290750764	-3.4444189151883253
1.8569188723825891	-3.4390280515233664
1.8655951534270032	-3.4339268448306126
1.8729001043448503	-3.4295326985541985
1.8815763853892646	-3.424197597560417
1.8909954286967772	-3.418265401319374
1.901672106396727	-3.4113677790254764
1.9140008629000649	-3.4031787560087485
1.9285636408459554	-3.3932047741053992
1.9464255897436156	-3.380540978268405
1.9694355119364084	-3.363559863816991
2.0018467748114435	-3.3384468015571955
2.0573128397743226	-3.2925766478181884
