-9.727400000000003	0.01964871072879999	-0.01153379311414955
12.5184	0.01756646183485071	0.014232942763116513
25.5176	0.004858144961492733	0.021989764220416742
34.7462	-0.004896241800357402	0.02192320337909373
41.9101	-0.011290524090012738	0.01937301863538846
47.7508	-0.015340401755094343	0.016312487799771982
52.6955	-0.017905679534564577	0.0134065397298326
56.9776	-0.019532123415996826	0.010861457076226927
60.755300000000005	-0.020566100669403186	0.008705479377402696
64.2351	-0.021238889322450726	0.006857787873677681
67.1649	-0.02163456102936078	0.005437194764316225
70.6447	-0.021944195439716506	0.003937838841682966
74.42240000000001	-0.022133735858483786	0.002565590695144023
78.7045	-0.022227392763961126	0.0013542646358801183
83.64920000000001	-0.022250641376586645	0.0004290255315729449
89.4899	-0.02224058730702012	2.7690362702929274e-06
96.6538	-0.022221404453083286	0.0004702862566883639
105.8824	-0.02205374199410118	0.002657636691110302
118.8816	-0.02053113971796502	0.008457486569161352
141.12740000000002	-0.008669138227080831	0.0204566083882159
-29.827400000000004	0.00011307073238139792	-0.013783672689098341
-7.581600000000002	0.012513127846943415	-0.00550560864112721
5.4176	0.013017963386194863	0.003978634911302506
14.6462	0.009512386894883835	0.00968424399362157
21.810100000000002	0.005320463693905913	0.012458989905688842
27.6508	0.0015231363074588572	0.01344073241738742
32.5955	-0.0016387222664430929	0.01341049851040116
36.8776	-0.004175051374059224	0.012834731018622722
40.655300000000004	-0.006179037657382586	0.011986438810464396
44.1351	-0.007795212263456715	0.010991881607845692
47.0649	-0.008973417841662648	0.010042345748090868
50.5447	-0.01015431086780429	0.00883270129283535
54.3224	-0.01117803343951424	0.007478496633049102
58.6045	-0.012042474988486542	0.005965757396262415
63.5492	-0.012709046302520087	0.004337135403555667
69.3899	-0.013147337420899866	0.0026797432038727716
76.5538	-0.013356313062665416	0.0011530326460814186
85.7824	-0.013393597736031621	0.00011395070198939121
98.7816	-0.013374236887460448	0.0004927617531449676
121.0274	-0.012052053498677684	0.005814319361830637
67.77259999999998	-0.015084751905008817	0.003586973164714735
90.01839999999999	-0.015372996313663052	2.490398111672173e-09
103.01759999999999	-0.015254406252772046	0.0012342633605511297
112.24619999999999	-0.01484420112424824	0.0035358918014181274
119.41009999999999	-0.013996141567602085	0.005997913347962068
125.25079999999998	-0.01274893594029959	0.00828114473779067
130.19549999999998	-0.011192379926813724	0.010258654681557953
134.4776	-0.009427574110226062	0.011879980870279805
138.25529999999998	-0.007540972691051064	0.013142654663113868
141.7351	-0.005542456389760802	0.014089330948862824
144.6649	-0.0036871244555403923	0.014674344251970993
148.1447	-0.0013176438469314914	0.015061795037294174
151.92239999999998	0.0013902524401325012	0.015043716408288482
156.2045	0.004507845434531316	0.014406770516931218
161.14919999999998	0.007956962086045715	0.012812725232976208
166.98989999999998	0.011454262057737698	0.009790509504686858
174.1538	0.014288997465862556	0.0047351882387448975
183.3824	0.014779533611038804	-0.0027712417923806136
196.3816	0.009500738674893228	-0.011634955702283449
218.6274	-0.0057124124725409856	-0.013883012626284707
-42.927400000000006	-0.003613426871047594	-0.0056517228615022615
-20.681600000000003	0.0029848112973136966	-0.006005333412124843
-7.682400000000001	0.006126794839496269	-0.0027358648803230408
1.546199999999999	0.006690534748406434	0.0005685164517656131
8.7101	0.005973357874225147	0.0030775780044547513
14.550799999999999	0.004736301382255859	0.004773295878818113
19.4955	0.0033571614028498134	0.005831664260767783
23.7776	0.0020164873340628962	0.006424307153368762
27.5553	0.0007897146345064635	0.006691086106974981
31.0351	-0.0003294866845213787	0.00673357912010976
33.9649	-0.0012365550904267478	0.006630970450357357
37.4447	-0.0022463863839407906	0.006365065108692137
41.2224	-0.0032353537347631013	0.005929861101352044
45.5045	-0.0041993092265948965	0.005299161594441465
50.449200000000005	-0.005092369839784958	0.004459468413697521
56.2899	-0.005854693560707807	0.0034165293019317276
63.4538	-0.006422301317134816	0.0022084458582824285
72.6824	-0.006740328184063299	0.0009664340296269382
85.6816	-0.006836787973229465	6.097872979456195e-05
107.9274	-0.006811496127909639	0.001047109776454642
-166.5274	0.0020323950890065636	-0.0018258996109095371
-144.2816	-0.0007120196427868103	-0.002641729880017072
-131.2824	-0.0019465242234425883	-0.0019286664385929726
-122.0538	-0.002435298312633952	-0.0012645491494952571
-114.8899	-0.0026313645911085724	-0.0007903844434044044
-109.0492	-0.002710035151339096	-0.00047088331215549233
-104.1045	-0.002741169329568563	-0.00026039512274675543
