-0.169775157658	-16.4237439483
0.218487297082	-16.4572274129
0.445366137207	-16.4743122721
0.606435592556	-16.4852636393
0.73146923484	-16.4930677703
0.833408680461	-16.4989692863
0.919709975985	-16.503636264
0.994446719884	-16.5074308094
1.06038002304	-16.5105860315
1.12111399035	-16.5133315233
1.17224864677	-16.5155225697
1.23298261408	-16.5179808753
1.29891591724	-16.5204714454
1.37365266114	-16.5230687732
1.45995395666	-16.5257675082
1.56189340228	-16.5285374516
1.68692704456	-16.5313125735
1.84799649991	-16.5338697443
2.07487534004	-16.5355153367
2.46313779478	-16.5330064169
-0.520586337309	-18.606204363
-0.132323882569	-18.6420685758
0.094554957556	-18.6606591557
0.255624412906	-18.6727258054
0.380658055189	-18.6814201501
0.48259750081	-18.6880622013
0.568898796334	-18.693365837
0.643635540233	-18.6977185295
0.709568843386	-18.7013711212
0.770302810697	-18.7045786768
0.821437467122	-18.70716153
0.882171434433	-18.7100883301
0.948104737585	-18.7130911506
1.02284148149	-18.7162734213
1.10914277701	-18.7196528444
1.21108222263	-18.7232333179
1.33611586491	-18.7270109074
1.49718532026	-18.7308703152
1.72406416039	-18.734364139
2.11232661513	-18.7350276768
1.18285501264	-18.0951821118
1.57111746738	-18.1324147696
1.7979963075	-18.1518771856
1.95906576285	-18.1645923241
2.08409940514	-18.1738058161
2.18603885076	-18.1808807014
2.27234014628	-18.1865571348
2.34707689018	-18.1912371526
2.41301019333	-18.1951818102
2.47374416064	-18.1986610163
2.52487881707	-18.2014744505
2.58561278438	-18.2046772414
2.65154608753	-18.2079821712
2.72628283143	-18.2115098527
2.81258412695	-18.2152917914
2.91452357258	-18.2193523426
3.03955721486	-18.223724849
3.20062667021	-18.2283589442
3.42750551033	-18.2329558303
3.81576796507	-18.2355224072
-0.749224469321	-21.7339941287
-0.36096201458	-21.7352345315
-0.134083174455	-21.7328485106
0.0269862808943	-21.7297690143
0.152019923178	-21.7265914424
0.253959368799	-21.7234958696
0.340260664323	-21.7205235042
0.414997408222	-21.7176909121
0.480930711375	-21.71499422
0.541664678686	-21.7123473205
0.592799335111	-21.7099984923
0.653533302422	-21.7070668564
0.719466605574	-21.7037111811
0.794203349474	-21.6996915792
0.880504644997	-21.6947677441
0.982444090618	-21.6885672628
1.1074777329	-21.6804034433
1.26854718825	-21.6690009669
1.49542602838	-21.6513061464
1.88368848312	-21.6168557135
-2.90645142479	-25.6349849884
-2.51818897005	-25.6288353766
-2.29131012992	-25.6221731163
-2.13024067457	-25.6160936316
-2.00520703229	-25.6106140918
-1.90326758667	-25.6056621116
-1.81696629114	-25.6011341087
-1.74222954724	-25.5969672051
-1.67629624409	-25.5931039587
-1.61556227678	-25.5893917611
-1.56442762035	-25.5861532128
-1.50369365304	-25.5821737431
-1.43776034989	-25.5776919261
-1.36302360599	-25.572410785
-1.27672231047	-25.5660508914
-1.17478286485	-25.5581841046
-1.04974922256	-25.5480232084
-0.888679767213	-25.5341285713
-0.661800927088	-25.5130880199
-0.273538472348	-25.473399131
-1.6515596926	-29.0223193402
-1.26329723786	-29.005867387
-1.03641839774	-28.9933521773
-0.875348942387	-28.9832150061
-0.750315300103	-28.9746496288
-0.648375854482	-28.9672270473
-0.562074558959	-28.9606413476
-0.487337815059	-28.9547188718
-0.421404511906	-28.9493280082
-0.360670544595	-28.9442268015
-0.30953588817	-28.9398326552
-0.24880192086	-28.9344975542
-0.182868617707	-28.928565358
-0.108131873807	-28.9216677357
-0.0218305782839	-28.9134787126
0.0801088673373	-28.9035047307
0.205142509621	-28.8908409349
0.36621196497	-28.8738598205
0.593090805096	-28.8487467582
0.981353259836	-28.8028766045
